"2","USAID","Technical Management Agency for the Civil Society Fund (TMA-CSF)","The Technical Management Agency for the Civil Society Fund (CSF) was established in 2010 to provide grants to civil society supported through a partnership with DFID, DANIDA, Irish AID, Sida, USAID, and Uganda civil society organizations and various line ministries within the Ugandan Government.  The program is housed within the Ugandan AIDS Commission and managed by a steering committee that includes representatives from the stakeholders.  Under the direction of the National HIV/AIDS Partnership Framework, the steering committee sets strategic priorities and manages donor resources supporting civil societys response to HIV/AIDS, orphans and other vulnerable children (OVC).  USAID covers the administrative costs of the program, manages the financial, technical and monitoring and evaluation agents supporting the fund and its grantees on behalf of the contributing partners, and provides financial resources for grants supporting HIV prevention and OVC.","2/3/10","2/3/10","2/2/13","2/2/13","Bushenyi","Chemonics","Completion","STD control including HIV/AIDS","-0.6385","30.197"
"2","USAID","Technical Management Agency for the Civil Society Fund (TMA-CSF)","The Technical Management Agency for the Civil Society Fund (CSF) was established in 2010 to provide grants to civil society supported through a partnership with DFID, DANIDA, Irish AID, Sida, USAID, and Uganda civil society organizations and various line ministries within the Ugandan Government.  The program is housed within the Ugandan AIDS Commission and managed by a steering committee that includes representatives from the stakeholders.  Under the direction of the National HIV/AIDS Partnership Framework, the steering committee sets strategic priorities and manages donor resources supporting civil societys response to HIV/AIDS, orphans and other vulnerable children (OVC).  USAID covers the administrative costs of the program, manages the financial, technical and monitoring and evaluation agents supporting the fund and its grantees on behalf of the contributing partners, and provides financial resources for grants supporting HIV prevention and OVC.","2/3/10","2/3/10","2/2/13","2/2/13","Busia","Chemonics","Completion","STD control including HIV/AIDS","0.3808","33.9921"
"2","USAID","Technical Management Agency for the Civil Society Fund (TMA-CSF)","The Technical Management Agency for the Civil Society Fund (CSF) was established in 2010 to provide grants to civil society supported through a partnership with DFID, DANIDA, Irish AID, Sida, USAID, and Uganda civil society organizations and various line ministries within the Ugandan Government.  The program is housed within the Ugandan AIDS Commission and managed by a steering committee that includes representatives from the stakeholders.  Under the direction of the National HIV/AIDS Partnership Framework, the steering committee sets strategic priorities and manages donor resources supporting civil societys response to HIV/AIDS, orphans and other vulnerable children (OVC).  USAID covers the administrative costs of the program, manages the financial, technical and monitoring and evaluation agents supporting the fund and its grantees on behalf of the contributing partners, and provides financial resources for grants supporting HIV prevention and OVC.","2/3/10","2/3/10","2/2/13","2/2/13","Ibanda","Chemonics","Completion","STD control including HIV/AIDS","-0.0747","30.5379"
"2","USAID","Technical Management Agency for the Civil Society Fund (TMA-CSF)","The Technical Management Agency for the Civil Society Fund (CSF) was established in 2010 to provide grants to civil society supported through a partnership with DFID, DANIDA, Irish AID, Sida, USAID, and Uganda civil society organizations and various line ministries within the Ugandan Government.  The program is housed within the Ugandan AIDS Commission and managed by a steering committee that includes representatives from the stakeholders.  Under the direction of the National HIV/AIDS Partnership Framework, the steering committee sets strategic priorities and manages donor resources supporting civil societys response to HIV/AIDS, orphans and other vulnerable children (OVC).  USAID covers the administrative costs of the program, manages the financial, technical and monitoring and evaluation agents supporting the fund and its grantees on behalf of the contributing partners, and provides financial resources for grants supporting HIV prevention and OVC.","2/3/10","2/3/10","2/2/13","2/2/13","Kalangala","Chemonics","Completion","STD control including HIV/AIDS","-0.2509","32.3247"
"2","USAID","Technical Management Agency for the Civil Society Fund (TMA-CSF)","The Technical Management Agency for the Civil Society Fund (CSF) was established in 2010 to provide grants to civil society supported through a partnership with DFID, DANIDA, Irish AID, Sida, USAID, and Uganda civil society organizations and various line ministries within the Ugandan Government.  The program is housed within the Ugandan AIDS Commission and managed by a steering committee that includes representatives from the stakeholders.  Under the direction of the National HIV/AIDS Partnership Framework, the steering committee sets strategic priorities and manages donor resources supporting civil societys response to HIV/AIDS, orphans and other vulnerable children (OVC).  USAID covers the administrative costs of the program, manages the financial, technical and monitoring and evaluation agents supporting the fund and its grantees on behalf of the contributing partners, and provides financial resources for grants supporting HIV prevention and OVC.","2/3/10","2/3/10","2/2/13","2/2/13","Kaliro","Chemonics","Completion","STD control including HIV/AIDS","0.9297","33.5478"
"2","USAID","Technical Management Agency for the Civil Society Fund (TMA-CSF)","The Technical Management Agency for the Civil Society Fund (CSF) was established in 2010 to provide grants to civil society supported through a partnership with DFID, DANIDA, Irish AID, Sida, USAID, and Uganda civil society organizations and various line ministries within the Ugandan Government.  The program is housed within the Ugandan AIDS Commission and managed by a steering committee that includes representatives from the stakeholders.  Under the direction of the National HIV/AIDS Partnership Framework, the steering committee sets strategic priorities and manages donor resources supporting civil societys response to HIV/AIDS, orphans and other vulnerable children (OVC).  USAID covers the administrative costs of the program, manages the financial, technical and monitoring and evaluation agents supporting the fund and its grantees on behalf of the contributing partners, and provides financial resources for grants supporting HIV prevention and OVC.","2/3/10","2/3/10","2/2/13","2/2/13","Kayunga","Chemonics","Completion","STD control including HIV/AIDS","0.7853","32.821"
"2","USAID","Technical Management Agency for the Civil Society Fund (TMA-CSF)","The Technical Management Agency for the Civil Society Fund (CSF) was established in 2010 to provide grants to civil society supported through a partnership with DFID, DANIDA, Irish AID, Sida, USAID, and Uganda civil society organizations and various line ministries within the Ugandan Government.  The program is housed within the Ugandan AIDS Commission and managed by a steering committee that includes representatives from the stakeholders.  Under the direction of the National HIV/AIDS Partnership Framework, the steering committee sets strategic priorities and manages donor resources supporting civil societys response to HIV/AIDS, orphans and other vulnerable children (OVC).  USAID covers the administrative costs of the program, manages the financial, technical and monitoring and evaluation agents supporting the fund and its grantees on behalf of the contributing partners, and provides financial resources for grants supporting HIV prevention and OVC.","2/3/10","2/3/10","2/2/13","2/2/13","Kumi","Chemonics","Completion","STD control including HIV/AIDS","1.5795","34.0111"
"2","USAID","Technical Management Agency for the Civil Society Fund (TMA-CSF)","The Technical Management Agency for the Civil Society Fund (CSF) was established in 2010 to provide grants to civil society supported through a partnership with DFID, DANIDA, Irish AID, Sida, USAID, and Uganda civil society organizations and various line ministries within the Ugandan Government.  The program is housed within the Ugandan AIDS Commission and managed by a steering committee that includes representatives from the stakeholders.  Under the direction of the National HIV/AIDS Partnership Framework, the steering committee sets strategic priorities and manages donor resources supporting civil societys response to HIV/AIDS, orphans and other vulnerable children (OVC).  USAID covers the administrative costs of the program, manages the financial, technical and monitoring and evaluation agents supporting the fund and its grantees on behalf of the contributing partners, and provides financial resources for grants supporting HIV prevention and OVC.","2/3/10","2/3/10","2/2/13","2/2/13","Mayuge","Chemonics","Completion","STD control including HIV/AIDS","0.1848","33.4556"
"2","USAID","Technical Management Agency for the Civil Society Fund (TMA-CSF)","The Technical Management Agency for the Civil Society Fund (CSF) was established in 2010 to provide grants to civil society supported through a partnership with DFID, DANIDA, Irish AID, Sida, USAID, and Uganda civil society organizations and various line ministries within the Ugandan Government.  The program is housed within the Ugandan AIDS Commission and managed by a steering committee that includes representatives from the stakeholders.  Under the direction of the National HIV/AIDS Partnership Framework, the steering committee sets strategic priorities and manages donor resources supporting civil societys response to HIV/AIDS, orphans and other vulnerable children (OVC).  USAID covers the administrative costs of the program, manages the financial, technical and monitoring and evaluation agents supporting the fund and its grantees on behalf of the contributing partners, and provides financial resources for grants supporting HIV prevention and OVC.","2/3/10","2/3/10","2/2/13","2/2/13","Mbale","Chemonics","Completion","STD control including HIV/AIDS","0.9866","34.2499"
"2","USAID","Technical Management Agency for the Civil Society Fund (TMA-CSF)","The Technical Management Agency for the Civil Society Fund (CSF) was established in 2010 to provide grants to civil society supported through a partnership with DFID, DANIDA, Irish AID, Sida, USAID, and Uganda civil society organizations and various line ministries within the Ugandan Government.  The program is housed within the Ugandan AIDS Commission and managed by a steering committee that includes representatives from the stakeholders.  Under the direction of the National HIV/AIDS Partnership Framework, the steering committee sets strategic priorities and manages donor resources supporting civil societys response to HIV/AIDS, orphans and other vulnerable children (OVC).  USAID covers the administrative costs of the program, manages the financial, technical and monitoring and evaluation agents supporting the fund and its grantees on behalf of the contributing partners, and provides financial resources for grants supporting HIV prevention and OVC.","2/3/10","2/3/10","2/2/13","2/2/13","Mityana","Chemonics","Completion","STD control including HIV/AIDS","0.4988","32.0894"
"2","USAID","Technical Management Agency for the Civil Society Fund (TMA-CSF)","The Technical Management Agency for the Civil Society Fund (CSF) was established in 2010 to provide grants to civil society supported through a partnership with DFID, DANIDA, Irish AID, Sida, USAID, and Uganda civil society organizations and various line ministries within the Ugandan Government.  The program is housed within the Ugandan AIDS Commission and managed by a steering committee that includes representatives from the stakeholders.  Under the direction of the National HIV/AIDS Partnership Framework, the steering committee sets strategic priorities and manages donor resources supporting civil societys response to HIV/AIDS, orphans and other vulnerable children (OVC).  USAID covers the administrative costs of the program, manages the financial, technical and monitoring and evaluation agents supporting the fund and its grantees on behalf of the contributing partners, and provides financial resources for grants supporting HIV prevention and OVC.","2/3/10","2/3/10","2/2/13","2/2/13","Mpigi","Chemonics","Completion","STD control including HIV/AIDS","0.1994","32.4103"
"2","USAID","Technical Management Agency for the Civil Society Fund (TMA-CSF)","The Technical Management Agency for the Civil Society Fund (CSF) was established in 2010 to provide grants to civil society supported through a partnership with DFID, DANIDA, Irish AID, Sida, USAID, and Uganda civil society organizations and various line ministries within the Ugandan Government.  The program is housed within the Ugandan AIDS Commission and managed by a steering committee that includes representatives from the stakeholders.  Under the direction of the National HIV/AIDS Partnership Framework, the steering committee sets strategic priorities and manages donor resources supporting civil societys response to HIV/AIDS, orphans and other vulnerable children (OVC).  USAID covers the administrative costs of the program, manages the financial, technical and monitoring and evaluation agents supporting the fund and its grantees on behalf of the contributing partners, and provides financial resources for grants supporting HIV prevention and OVC.","2/3/10","2/3/10","2/2/13","2/2/13","Pallisa","Chemonics","Completion","STD control including HIV/AIDS","1.0916","33.7839"
"2","USAID","Technical Management Agency for the Civil Society Fund (TMA-CSF)","The Technical Management Agency for the Civil Society Fund (CSF) was established in 2010 to provide grants to civil society supported through a partnership with DFID, DANIDA, Irish AID, Sida, USAID, and Uganda civil society organizations and various line ministries within the Ugandan Government.  The program is housed within the Ugandan AIDS Commission and managed by a steering committee that includes representatives from the stakeholders.  Under the direction of the National HIV/AIDS Partnership Framework, the steering committee sets strategic priorities and manages donor resources supporting civil societys response to HIV/AIDS, orphans and other vulnerable children (OVC).  USAID covers the administrative costs of the program, manages the financial, technical and monitoring and evaluation agents supporting the fund and its grantees on behalf of the contributing partners, and provides financial resources for grants supporting HIV prevention and OVC.","2/3/10","2/3/10","2/2/13","2/2/13","Sironko","Chemonics","Completion","STD control including HIV/AIDS","1.2923","34.234"
"2","USAID","Technical Management Agency for the Civil Society Fund (TMA-CSF)","The Technical Management Agency for the Civil Society Fund (CSF) was established in 2010 to provide grants to civil society supported through a partnership with DFID, DANIDA, Irish AID, Sida, USAID, and Uganda civil society organizations and various line ministries within the Ugandan Government.  The program is housed within the Ugandan AIDS Commission and managed by a steering committee that includes representatives from the stakeholders.  Under the direction of the National HIV/AIDS Partnership Framework, the steering committee sets strategic priorities and manages donor resources supporting civil societys response to HIV/AIDS, orphans and other vulnerable children (OVC).  USAID covers the administrative costs of the program, manages the financial, technical and monitoring and evaluation agents supporting the fund and its grantees on behalf of the contributing partners, and provides financial resources for grants supporting HIV prevention and OVC.","2/3/10","2/3/10","2/2/13","2/2/13","Sembabule","Chemonics","Completion","STD control including HIV/AIDS","-0.119","31.5379"
"2","USAID","Strengthening Tuberculosis (TB) and HIV/AIDS Responses in South West Uganda (STAR-SW)","This five-year $38 million award covers 13 districts in the South-western region of Uganda with a goal of increasing access to, coverage, and utilization of quality comprehensive tuberculosis (TB) and HIV/AIDS prevention, care, and treatment services. The project aims to strengthen decentralized HIV/TB service delivery system, with emphasis on health center IVs, IIIs and community outreaches; improve quality and efficiency of HIV/TB services within health facilities and community service organizations/groups; strengthen networks and referrals systems to improve access to, coverage of and utilization of HIV/TB services while intensifying demand generation activities for HIV/TB prevention, care and treatment service.","5/21/10","5/21/10","5/20/15","","Bushenyi","Elizabeth Glaser Pediatric AIDS Foundation","Implementation","Basic health care","-0.5916","30.1211"
"2","USAID","Strengthening Tuberculosis (TB) and HIV/AIDS Responses in South West Uganda (STAR-SW)","This five-year $38 million award covers 13 districts in the South-western region of Uganda with a goal of increasing access to, coverage, and utilization of quality comprehensive tuberculosis (TB) and HIV/AIDS prevention, care, and treatment services. The project aims to strengthen decentralized HIV/TB service delivery system, with emphasis on health center IVs, IIIs and community outreaches; improve quality and efficiency of HIV/TB services within health facilities and community service organizations/groups; strengthen networks and referrals systems to improve access to, coverage of and utilization of HIV/TB services while intensifying demand generation activities for HIV/TB prevention, care and treatment service.","5/21/10","5/21/10","5/20/15","","Ibanda","Elizabeth Glaser Pediatric AIDS Foundation","Implementation","Basic health care","-0.0667","30.443"
"2","USAID","Strengthening Tuberculosis (TB) and HIV/AIDS Responses in South West Uganda (STAR-SW)","This five-year $38 million award covers 13 districts in the South-western region of Uganda with a goal of increasing access to, coverage, and utilization of quality comprehensive tuberculosis (TB) and HIV/AIDS prevention, care, and treatment services. The project aims to strengthen decentralized HIV/TB service delivery system, with emphasis on health center IVs, IIIs and community outreaches; improve quality and efficiency of HIV/TB services within health facilities and community service organizations/groups; strengthen networks and referrals systems to improve access to, coverage of and utilization of HIV/TB services while intensifying demand generation activities for HIV/TB prevention, care and treatment service.","5/21/10","5/21/10","5/20/15","","Isingiro","Elizabeth Glaser Pediatric AIDS Foundation","Implementation","Basic health care","-0.7365","30.8499"
"2","USAID","Strengthening Tuberculosis (TB) and HIV/AIDS Responses in South West Uganda (STAR-SW)","This five-year $38 million award covers 13 districts in the South-western region of Uganda with a goal of increasing access to, coverage, and utilization of quality comprehensive tuberculosis (TB) and HIV/AIDS prevention, care, and treatment services. The project aims to strengthen decentralized HIV/TB service delivery system, with emphasis on health center IVs, IIIs and community outreaches; improve quality and efficiency of HIV/TB services within health facilities and community service organizations/groups; strengthen networks and referrals systems to improve access to, coverage of and utilization of HIV/TB services while intensifying demand generation activities for HIV/TB prevention, care and treatment service.","5/21/10","5/21/10","5/20/15","","Kabale","Elizabeth Glaser Pediatric AIDS Foundation","Implementation","Basic health care","-1.3349","29.969"
"2","USAID","Strengthening Tuberculosis (TB) and HIV/AIDS Responses in South West Uganda (STAR-SW)","This five-year $38 million award covers 13 districts in the South-western region of Uganda with a goal of increasing access to, coverage, and utilization of quality comprehensive tuberculosis (TB) and HIV/AIDS prevention, care, and treatment services. The project aims to strengthen decentralized HIV/TB service delivery system, with emphasis on health center IVs, IIIs and community outreaches; improve quality and efficiency of HIV/TB services within health facilities and community service organizations/groups; strengthen networks and referrals systems to improve access to, coverage of and utilization of HIV/TB services while intensifying demand generation activities for HIV/TB prevention, care and treatment service.","5/21/10","5/21/10","5/20/15","","Kiruhura","Elizabeth Glaser Pediatric AIDS Foundation","Implementation","Basic health care","-0.2463","30.8433"
"2","USAID","Strengthening Tuberculosis (TB) and HIV/AIDS Responses in South West Uganda (STAR-SW)","This five-year $38 million award covers 13 districts in the South-western region of Uganda with a goal of increasing access to, coverage, and utilization of quality comprehensive tuberculosis (TB) and HIV/AIDS prevention, care, and treatment services. The project aims to strengthen decentralized HIV/TB service delivery system, with emphasis on health center IVs, IIIs and community outreaches; improve quality and efficiency of HIV/TB services within health facilities and community service organizations/groups; strengthen networks and referrals systems to improve access to, coverage of and utilization of HIV/TB services while intensifying demand generation activities for HIV/TB prevention, care and treatment service.","5/21/10","5/21/10","5/20/15","","Kisoro","Elizabeth Glaser Pediatric AIDS Foundation","Implementation","Basic health care","-1.3889","29.7369"
"2","USAID","Strengthening Tuberculosis (TB) and HIV/AIDS Responses in South West Uganda (STAR-SW)","This five-year $38 million award covers 13 districts in the South-western region of Uganda with a goal of increasing access to, coverage, and utilization of quality comprehensive tuberculosis (TB) and HIV/AIDS prevention, care, and treatment services. The project aims to strengthen decentralized HIV/TB service delivery system, with emphasis on health center IVs, IIIs and community outreaches; improve quality and efficiency of HIV/TB services within health facilities and community service organizations/groups; strengthen networks and referrals systems to improve access to, coverage of and utilization of HIV/TB services while intensifying demand generation activities for HIV/TB prevention, care and treatment service.","5/21/10","5/21/10","5/20/15","","Ntungamo","Elizabeth Glaser Pediatric AIDS Foundation","Implementation","Basic health care","-0.816","30.2113"
"2","USAID","Strengthening Tuberculosis (TB) and HIV/AIDS Responses in South West Uganda (STAR-SW)","This five-year $38 million award covers 13 districts in the South-western region of Uganda with a goal of increasing access to, coverage, and utilization of quality comprehensive tuberculosis (TB) and HIV/AIDS prevention, care, and treatment services. The project aims to strengthen decentralized HIV/TB service delivery system, with emphasis on health center IVs, IIIs and community outreaches; improve quality and efficiency of HIV/TB services within health facilities and community service organizations/groups; strengthen networks and referrals systems to improve access to, coverage of and utilization of HIV/TB services while intensifying demand generation activities for HIV/TB prevention, care and treatment service.","5/21/10","5/21/10","5/20/15","","Rukungiri","Elizabeth Glaser Pediatric AIDS Foundation","Implementation","Basic health care","-0.837","29.922"
"2","USAID","Fistula Care Associate Award","Fistula Care (FC) is a five-year, $70 million associate cooperative agreement awarded in 2007 to EngenderHealth and its partners.  FC works in partnership with public sector, private sector, non-governmental and faith-based organizations, both national and international, to provide a full range of fistula care services including prevention, repair, community reintegration and research activities.  The immediate results will be to alleviate the pain and suffering of fistula sufferers in selected catchment areas, prevent fistula, and improve awareness at community level that fistula is treatable as well as preventable. In the long run, improved obstetric practice should reduce the overall incidence of fistula.","9/25/07","9/25/07","9/24/12","9/24/12","Kasese","EngenderHealth","Post-completion","Health policy and administrative management","0.1164","30.1233"
"2","USAID","Community Connector (CC)","The Community Connector (CC) will focus on reducing poverty, food insecurity and undernutrition through a comprehensive and multi-sectoral approach targeting those communities that witness disproportionate levels of each.  Based upon available resources, the program will scale up to eventually operate in 18 districts with high levels of undernutrition and poverty.  This effort will be multiplied by strategically implementing the CC in geographic areas that allow for an overlay with other USAID-supported activities promoting improved agricultural production, market development, health and nutrition.","12/14/11","12/14/11","12/14/16","","Ibanda","Family Health International (FHI) 360 Development LLC","Implementation","Multisector aid","-0.0957","30.4949"
"2","USAID","Community Connector (CC)","The Community Connector (CC) will focus on reducing poverty, food insecurity and undernutrition through a comprehensive and multi-sectoral approach targeting those communities that witness disproportionate levels of each.  Based upon available resources, the program will scale up to eventually operate in 18 districts with high levels of undernutrition and poverty.  This effort will be multiplied by strategically implementing the CC in geographic areas that allow for an overlay with other USAID-supported activities promoting improved agricultural production, market development, health and nutrition.","12/14/11","12/14/11","12/14/16","","Kanungu","Family Health International (FHI) 360 Development LLC","Implementation","Multisector aid","-0.8545","29.8055"
"2","USAID","Community Connector (CC)","The Community Connector (CC) will focus on reducing poverty, food insecurity and undernutrition through a comprehensive and multi-sectoral approach targeting those communities that witness disproportionate levels of each.  Based upon available resources, the program will scale up to eventually operate in 18 districts with high levels of undernutrition and poverty.  This effort will be multiplied by strategically implementing the CC in geographic areas that allow for an overlay with other USAID-supported activities promoting improved agricultural production, market development, health and nutrition.","12/14/11","12/14/11","12/14/16","","Kiruhura","Family Health International (FHI) 360 Development LLC","Implementation","Multisector aid","-0.0965","30.8962"
"2","USAID","PROGRESS","USAID/Uganda proposed an annual budget of US $350,000 from August 2010 _September 2012 to expand the provision of family planning services including Depo Medroxy Progesterone Acetate (DMPA or Depo) by trained community health workers (CHWs). At a minimum, the project will cover 15 districts, some supported by the STRIDES for Family Health project. Depo-Provera is the most used and popular family planning method among Ugandan women. However, there is a large unmet need for contraception. Properly trained CHWs can safely and effectively provide injectable contraceptives.","8/1/10","8/1/10","6/17/13","","Busia","Family Health International (FHI) 360 Development LLC","Implementation","Personnel development for population and reproductive health","0.5596","34.101"
"2","USAID","PROGRESS","USAID/Uganda proposed an annual budget of US $350,000 from August 2010 _September 2012 to expand the provision of family planning services including Depo Medroxy Progesterone Acetate (DMPA or Depo) by trained community health workers (CHWs). At a minimum, the project will cover 15 districts, some supported by the STRIDES for Family Health project. Depo-Provera is the most used and popular family planning method among Ugandan women. However, there is a large unmet need for contraception. Properly trained CHWs can safely and effectively provide injectable contraceptives.","8/1/10","8/1/10","6/17/13","","Kamwenge","Family Health International (FHI) 360 Development LLC","Implementation","Personnel development for population and reproductive health","0.271","30.4359"
"2","USAID","PROGRESS","USAID/Uganda proposed an annual budget of US $350,000 from August 2010 _September 2012 to expand the provision of family planning services including Depo Medroxy Progesterone Acetate (DMPA or Depo) by trained community health workers (CHWs). At a minimum, the project will cover 15 districts, some supported by the STRIDES for Family Health project. Depo-Provera is the most used and popular family planning method among Ugandan women. However, there is a large unmet need for contraception. Properly trained CHWs can safely and effectively provide injectable contraceptives.","8/1/10","8/1/10","6/17/13","","Kanungu","Family Health International (FHI) 360 Development LLC","Implementation","Personnel development for population and reproductive health","-0.8065","29.8115"
"2","USAID","PROGRESS","USAID/Uganda proposed an annual budget of US $350,000 from August 2010 _September 2012 to expand the provision of family planning services including Depo Medroxy Progesterone Acetate (DMPA or Depo) by trained community health workers (CHWs). At a minimum, the project will cover 15 districts, some supported by the STRIDES for Family Health project. Depo-Provera is the most used and popular family planning method among Ugandan women. However, there is a large unmet need for contraception. Properly trained CHWs can safely and effectively provide injectable contraceptives.","8/1/10","8/1/10","6/17/13","","Kasese","Family Health International (FHI) 360 Development LLC","Implementation","Personnel development for population and reproductive health","0.1214","30.1283"
"2","USAID","PROGRESS","USAID/Uganda proposed an annual budget of US $350,000 from August 2010 _September 2012 to expand the provision of family planning services including Depo Medroxy Progesterone Acetate (DMPA or Depo) by trained community health workers (CHWs). At a minimum, the project will cover 15 districts, some supported by the STRIDES for Family Health project. Depo-Provera is the most used and popular family planning method among Ugandan women. However, there is a large unmet need for contraception. Properly trained CHWs can safely and effectively provide injectable contraceptives.","8/1/10","8/1/10","6/17/13","","Kayunga","Family Health International (FHI) 360 Development LLC","Implementation","Personnel development for population and reproductive health","0.6484","32.9189"
"2","USAID","PROGRESS","USAID/Uganda proposed an annual budget of US $350,000 from August 2010 _September 2012 to expand the provision of family planning services including Depo Medroxy Progesterone Acetate (DMPA or Depo) by trained community health workers (CHWs). At a minimum, the project will cover 15 districts, some supported by the STRIDES for Family Health project. Depo-Provera is the most used and popular family planning method among Ugandan women. However, there is a large unmet need for contraception. Properly trained CHWs can safely and effectively provide injectable contraceptives.","8/1/10","8/1/10","6/17/13","","Kyenjojo","Family Health International (FHI) 360 Development LLC","Implementation","Personnel development for population and reproductive health","0.597","30.6741"
"2","USAID","PROGRESS","USAID/Uganda proposed an annual budget of US $350,000 from August 2010 _September 2012 to expand the provision of family planning services including Depo Medroxy Progesterone Acetate (DMPA or Depo) by trained community health workers (CHWs). At a minimum, the project will cover 15 districts, some supported by the STRIDES for Family Health project. Depo-Provera is the most used and popular family planning method among Ugandan women. However, there is a large unmet need for contraception. Properly trained CHWs can safely and effectively provide injectable contraceptives.","8/1/10","8/1/10","6/17/13","","Mityana","Family Health International (FHI) 360 Development LLC","Implementation","Personnel development for population and reproductive health","0.322","31.9366"
"2","USAID","PROGRESS","USAID/Uganda proposed an annual budget of US $350,000 from August 2010 _September 2012 to expand the provision of family planning services including Depo Medroxy Progesterone Acetate (DMPA or Depo) by trained community health workers (CHWs). At a minimum, the project will cover 15 districts, some supported by the STRIDES for Family Health project. Depo-Provera is the most used and popular family planning method among Ugandan women. However, there is a large unmet need for contraception. Properly trained CHWs can safely and effectively provide injectable contraceptives.","8/1/10","8/1/10","6/17/13","","Mpigi","Family Health International (FHI) 360 Development LLC","Implementation","Personnel development for population and reproductive health","0.1754","32.3783"
"2","USAID","PROGRESS","USAID/Uganda proposed an annual budget of US $350,000 from August 2010 _September 2012 to expand the provision of family planning services including Depo Medroxy Progesterone Acetate (DMPA or Depo) by trained community health workers (CHWs). At a minimum, the project will cover 15 districts, some supported by the STRIDES for Family Health project. Depo-Provera is the most used and popular family planning method among Ugandan women. However, there is a large unmet need for contraception. Properly trained CHWs can safely and effectively provide injectable contraceptives.","8/1/10","8/1/10","6/17/13","","Sembabule","Family Health International (FHI) 360 Development LLC","Implementation","Personnel development for population and reproductive health","-0.0001","31.467"
"2","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","25010","6/15/10","6/14/15","","Budaka","International HIV/AIDS Alliance","Implementation","Government administration","1.0806","33.8471"
"2","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","25010","6/15/10","6/14/15","","Bugiri","International HIV/AIDS Alliance","Implementation","Government administration","0.5633","33.688"
"2","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","25010","6/15/10","6/14/15","","Bukwo","International HIV/AIDS Alliance","Implementation","Government administration","1.2329","34.6979"
"2","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","25010","6/15/10","6/14/15","","Bushenyi","International HIV/AIDS Alliance","Implementation","Government administration","-0.4997","30.1101"
"2","USAID","Strengthening Local Government Responses to OVC (SUNRISE OVC)","SUNRISE project is a US$ 20 million five-year cooperative agreement implemented by International HIV/AIDS Alliance. The projects purpose is to strengthen sustainable local government and community systems that will improve access, utilization, coverage and quality of comprehensive services for vulnerable children. Local Governments in 80 districts will be empowered to lead, manage and coordinate implementation of the national OVC policy, strategic plan and guidelines, including national OVC quality standards, OVC management information system, advocacy strategy, universal birth registration, support supervision guidelines and technical resources and tools for social protection of vulnerable children and households. The project will utilize the Ministry of Gender, Labor and Social Development structures, policies and expertise in the delivery of its interventions.","25010","6/15/10","6/14/15","","Busia","International HIV/AIDS Alliance","Implementation","Government administration","0.4557","34.1609"
