id,name,point_id,type_id,tree_parent_id,lft,rght,tree_id,level,parent_id,parent_type_id,is_active,code,status
5416,Kigulya,,parish,5413,38941,38942,1,4,,,t,KIGULYA_PARISH,t
5413,Miirya,,sub_county,5401,38936,38943,1,3,,,t,MIIRYA_SUB_COUNTY,t
27511,Kikwanana Ward,,parish,5417,38945,38946,1,4,5417,73,t,"",t
5418,Kiryanga,,parish,5417,38947,38948,1,4,,,t,KIRYANGA_PARISH,t
5419,Kikwanana,,parish,5417,38949,38950,1,4,,,t,KIKWANANA_PARISH,t
5417,Nyangahya,,sub_county,5401,38944,38951,1,3,,,t,NYANGAHYA_SUB_COUNTY,t
27512,Kihaguzi,,parish,5420,38953,38954,1,4,5420,73,t,"",t
5421,Kyakamese,,parish,5420,38955,38956,1,4,,,t,KYAKAMESE_PARISH,t
5422,Kyatiri,,parish,5420,38957,38958,1,4,,,t,KYATIRI_PARISH,t
5423,Labongo,,parish,5420,38959,38960,1,4,,,t,LABONGO_PARISH,t
5420,Pakanyi,,sub_county,5401,38952,38961,1,3,,,t,PAKANYI_SUB_COUNTY,t
27482,Ssasira,,parish,20541,38963,38964,1,4,20541,73,t,"",t
27481,Wampiti,,parish,20541,38965,38966,1,4,20541,73,t,"",t
27480,Kiwongoire,,parish,20541,38967,38968,1,4,20541,73,t,"",t
27479,Kageri,,parish,20541,38969,38970,1,4,20541,73,t,"",t
20541,Wabinyonyi,,sub_county,5401,38962,38971,1,3,5401,73,t,"",t
27865,Kazwama,,parish,20540,38973,38974,1,4,20540,73,t,"",t
27864,Wanzogi,,parish,20540,38975,38976,1,4,20540,73,t,"",t
27863,Kisenyi,,parish,20540,38977,38978,1,4,20540,73,t,"",t
20540,Kalungi,,sub_county,5401,38972,38979,1,3,5401,73,t,"",t
27814,Central Ward,,parish,20539,38981,38982,1,4,20539,73,t,"",t
20539,Nakasongola Town Council,,sub_county,5401,38980,38985,1,3,5401,73,t,"",t
27664,Kyeyindula,,parish,20538,38987,38988,1,4,20538,73,t,"",t
27663,Katuugo Trc,,parish,20538,38989,38990,1,4,20538,73,t,"",t
27662,Kakooge,,parish,20538,38991,38992,1,4,20538,73,t,"",t
27661,Kyambogo,,parish,20538,38993,38994,1,4,20538,73,t,"",t
20538,Kakooge,,sub_county,5401,38986,38995,1,3,5401,73,t,"",t
27752,Kisuuma,,parish,20537,38997,38998,1,4,20537,73,t,"",t
27751,Bamugolodde,,parish,20537,38999,39000,1,4,20537,73,t,"",t
27750,Mayirikiti,,parish,20537,39001,39002,1,4,20537,73,t,"",t
20537,Kalongo,,sub_county,5401,38996,39003,1,3,5401,73,t,"",t
27812,Katuba,,parish,20536,39005,39006,1,4,20536,73,t,"",t
27811,Kyangogolo,,parish,20536,39007,39008,1,4,20536,73,t,"",t
27810,Kalengedde,,parish,20536,39009,39010,1,4,20536,73,t,"",t
20536,Nabisweera,,sub_county,5401,39004,39011,1,3,5401,73,t,"",t
27809,Zengebe,,parish,20535,39013,39014,1,4,20535,73,t,"",t
27808,Wajjala,,parish,20535,39015,39016,1,4,20535,73,t,"",t
27807,Lwampanga,,parish,20535,39017,39018,1,4,20535,73,t,"",t
27806,Kikoiro,,parish,20535,39019,39020,1,4,20535,73,t,"",t
20535,Lwampanga,,sub_county,5401,39012,39021,1,3,5401,73,t,"",t
27805,Namiika,,parish,20534,39023,39024,1,4,20534,73,t,"",t
27804,Nalukonge,,parish,20534,39025,39026,1,4,20534,73,t,"",t
27803,Kikooge,,parish,20534,39027,39028,1,4,20534,73,t,"",t
20534,Lwabiyata,,sub_county,5401,39022,39029,1,3,5401,73,t,"",t
27802,Kigweri,,parish,20533,39031,39032,1,4,20533,73,t,"",t
20533,Nakitoma,,sub_county,5401,39030,39033,1,3,5401,73,t,"",t
5401,Buruli,,county,1181,38915,39034,1,2,,,t,BURULI_COUNTY,t
27841,Nyantonzi,,parish,16650,39038,39039,1,3,16650,73,t,"",t
27840,Kabango,,parish,16650,39040,39041,1,3,16650,73,t,"",t
27839,Kinyara,,parish,16650,39042,39043,1,3,16650,73,t,"",t
16652,Kadukulu Ii,,village,16650,39044,39045,1,3,16650,73,t,"",t
16653,Kiryamyongo,,village,16650,39046,39047,1,3,16650,73,t,"",t
16654,Senior Quarters,,village,16650,39048,39049,1,3,16650,73,t,"",t
16655,Katuugo Ii,,village,16650,39050,39051,1,3,16650,73,t,"",t
16656,Kyamonge,,village,16650,39052,39053,1,3,16650,73,t,"",t
20176,Bwinamira I,,village,16650,39054,39055,1,3,16650,73,t,"",t
20177,Kadukulu Ii,,village,16650,39056,39057,1,3,16650,73,t,"",t
20178,Kiryamyongo,,village,16650,39058,39059,1,3,16650,73,t,"",t
20179,Senior Quarters,,village,16650,39060,39061,1,3,16650,73,t,"",t
20180,Katuugo Ii,,village,16650,39062,39063,1,3,16650,73,t,"",t
20181,Kyamonge,,village,16650,39064,39065,1,3,16650,73,t,"",t
16650,Budongo,,sub_county,1181,39035,39066,1,2,1181,73,t,"",t
27609,Kahembe,,parish,16657,39068,39069,1,3,16657,73,t,"",t
27607,Rukondwa,,parish,16657,39072,39073,1,3,16657,73,t,"",t
27606,Kitamba,,parish,16657,39074,39075,1,3,16657,73,t,"",t
27605,Ntooma,,parish,16657,39076,39077,1,3,16657,73,t,"",t
16659,Kyabyakazinde,,village,16657,39078,39079,1,3,16657,73,t,"",t
16660,Ntuuma,,village,16657,39080,39081,1,3,16657,73,t,"",t
16661,Kitamba,,village,16657,39082,39083,1,3,16657,73,t,"",t
16662,Rwenzirame,,village,16657,39084,39085,1,3,16657,73,t,"",t
16663,Nsambya,,village,16657,39086,39087,1,3,16657,73,t,"",t
16664,Rwentale,,village,16657,39088,39089,1,3,16657,73,t,"",t
20182,Kisingo I,,village,16657,39090,39091,1,3,16657,73,t,"",t
20183,Kyabyakazinde,,village,16657,39092,39093,1,3,16657,73,t,"",t
20184,Ntuuma,,village,16657,39094,39095,1,3,16657,73,t,"",t
20185,Kitamba,,village,16657,39096,39097,1,3,16657,73,t,"",t
20186,Rwenzirame,,village,16657,39098,39099,1,3,16657,73,t,"",t
20187,Nsambya,,village,16657,39100,39101,1,3,16657,73,t,"",t
20188,Rwentale,,village,16657,39102,39103,1,3,16657,73,t,"",t
16657,Bwijanga,,sub_county,1181,39067,39104,1,2,1181,73,t,"",t
27852,Kimengo,,parish,16665,39106,39107,1,3,16665,73,t,"",t
27851,Kijunjubwa,,parish,16665,39108,39109,1,3,16665,73,t,"",t
16667,Kyeitungamye,,village,16665,39110,39111,1,3,16665,73,t,"",t
20189,Myeba Nyakarongo,,village,16665,39112,39113,1,3,16665,73,t,"",t
20190,Kyeitungamye,,village,16665,39114,39115,1,3,16665,73,t,"",t
16665,Kimengo,,sub_county,1181,39105,39116,1,2,1181,73,t,"",t
16670,Kyedikyo,,village,16668,39122,39123,1,3,16668,73,t,"",t
20191,Kabutukuru,,village,16668,39124,39125,1,3,16668,73,t,"",t
20192,Kyedikyo,,village,16668,39126,39127,1,3,16668,73,t,"",t
16668,Miirya,,sub_county,1181,39117,39128,1,2,1181,73,t,"",t
27621,Labongo,,parish,16671,39130,39131,1,3,16671,73,t,"",t
27620,Kyakamese,,parish,16671,39132,39133,1,3,16671,73,t,"",t
27619,Kyatiri,,parish,16671,39134,39135,1,3,16671,73,t,"",t
27618,Kihaguzi,,parish,16671,39136,39137,1,3,16671,73,t,"",t
16673,Kituuka Ii,,village,16671,39138,39139,1,3,16671,73,t,"",t
16674,Kibamba,,village,16671,39140,39141,1,3,16671,73,t,"",t
16675,Waiga,,village,16671,39142,39143,1,3,16671,73,t,"",t
16676,Kiboijogoro Ii,,village,16671,39144,39145,1,3,16671,73,t,"",t
20193,Kihaguzi,,village,16671,39148,39149,1,3,16671,73,t,"",t
20194,Kituuka Ii,,village,16671,39150,39151,1,3,16671,73,t,"",t
20195,Kibamba,,village,16671,39152,39153,1,3,16671,73,t,"",t
20196,Waiga,,village,16671,39154,39155,1,3,16671,73,t,"",t
20197,Kiboijogoro Ii,,village,16671,39156,39157,1,3,16671,73,t,"",t
20198,Kidwera Ii,,village,16671,39158,39159,1,3,16671,73,t,"",t
16671,Pakanyi,,sub_county,1181,39129,39160,1,2,1181,73,t,"",t
27828,Ggulu Ward,,parish,16678,39162,39163,1,3,16678,73,t,"",t
27827,Ward Ii,,parish,16678,39164,39165,1,3,16678,73,t,"",t
27826,Kyeitembe,,parish,16678,39166,39167,1,3,16678,73,t,"",t
16680,Kihande Ii,,village,16678,39182,39183,1,3,16678,73,t,"",t
20199,Eastern Cell,,village,16678,39184,39185,1,3,16678,73,t,"",t
20200,Kihande Ii,,village,16678,39186,39187,1,3,16678,73,t,"",t
16678,Central Division,,sub_county,1181,39161,39188,1,2,1181,73,t,"",t
27563,Kisiita,,parish,21707,39191,39192,1,4,21707,73,t,"",t
27562,Kibwona,,parish,21707,39193,39194,1,4,21707,73,t,"",t
21707,Karujubu,,sub_county,21415,39190,39195,1,3,21415,73,t,"",t
27590,Kiryanga,,parish,21706,39197,39198,1,4,21706,73,t,"",t
27589,Kikwanana Ward,,parish,21706,39199,39200,1,4,21706,73,t,"",t
21706,Nyangahya,,sub_county,21415,39196,39201,1,3,21415,73,t,"",t
27575,Ggulu Ward,,parish,21705,39203,39204,1,4,21705,73,t,"",t
27574,Ward Ii,,parish,21705,39205,39206,1,4,21705,73,t,"",t
27573,Kyeitembe,,parish,21705,39207,39208,1,4,21705,73,t,"",t
27572,Kololo Ii,,parish,21705,39209,39210,1,4,21705,73,t,"",t
27571,Nyakabingo Ii,,parish,21705,39211,39212,1,4,21705,73,t,"",t
27570,Nabidongha Prison Ward,,parish,21705,39213,39214,1,4,21705,73,t,"",t
27569,Ntawo Ward,,parish,21705,39215,39216,1,4,21705,73,t,"",t
27568,Kamwokya Ii,,parish,21705,39217,39218,1,4,21705,73,t,"",t
27567,Civic Ward,,parish,21705,39219,39220,1,4,21705,73,t,"",t
27566,Western Ward,,parish,21705,39221,39222,1,4,21705,73,t,"",t
21705,Central Division,,sub_county,21415,39202,39223,1,3,21415,73,t,"",t
27768,Isimba,,parish,21704,39225,39226,1,4,21704,73,t,"",t
21704,Kigulya,,sub_county,21415,39224,39227,1,3,21415,73,t,"",t
21415,Masindi Municipality,,county,1181,39189,39228,1,2,1181,73,t,"",t
27442,Kisiita,,parish,16681,39230,39231,1,3,16681,73,t,"",t
27441,Kibwona,,parish,16681,39232,39233,1,3,16681,73,t,"",t
20201,Kibwona,,village,16681,39236,39237,1,3,16681,73,t,"",t
20202,Karujubu,,village,16681,39238,39239,1,3,16681,73,t,"",t
16681,Karujubu,,sub_county,1181,39229,39240,1,2,1181,73,t,"",t
27818,Isimba,,parish,16684,39242,39243,1,3,16684,73,t,"",t
20203,Isimba,,village,16684,39244,39245,1,3,16684,73,t,"",t
16684,Kigulya,,sub_county,1181,39241,39246,1,2,1181,73,t,"",t
27830,Kiryanga,,parish,16686,39248,39249,1,3,16686,73,t,"",t
27829,Kikwanana Ward,,parish,16686,39250,39251,1,3,16686,73,t,"",t
16688,Kalyango,,village,16686,39252,39253,1,3,16686,73,t,"",t
20204,Kamulasi,,village,16686,39254,39255,1,3,16686,73,t,"",t
20205,Kalyango,,village,16686,39256,39257,1,3,16686,73,t,"",t
16686,Nyangahya,,sub_county,1181,39247,39258,1,2,1181,73,t,"",t
21357,Miirya,,sub_county,20420,39260,39265,1,3,20420,73,t,"",t
28459,Kimengo,,parish,21356,39267,39268,1,4,21356,73,t,"",t
28458,Kijunjubwa,,parish,21356,39269,39270,1,4,21356,73,t,"",t
21356,Kimengo,,sub_county,20420,39266,39271,1,3,20420,73,t,"",t
28163,Labongo,,parish,21355,39273,39274,1,4,21355,73,t,"",t
28162,Kyakamese,,parish,21355,39275,39276,1,4,21355,73,t,"",t
28161,Kyatiri,,parish,21355,39277,39278,1,4,21355,73,t,"",t
28160,Kihaguzi,,parish,21355,39279,39280,1,4,21355,73,t,"",t
21355,Pakanyi,,sub_county,20420,39272,39281,1,3,20420,73,t,"",t
20420,Buruuli,,county,1181,39259,39282,1,2,1181,73,t,"",t
27916,Ggulu Ward,,parish,21690,39285,39286,1,4,21690,73,t,"",t
27915,Ward Ii,,parish,21690,39287,39288,1,4,21690,73,t,"",t
27914,Kyeitembe,,parish,21690,39289,39290,1,4,21690,73,t,"",t
27913,Kololo Ii,,parish,21690,39291,39292,1,4,21690,73,t,"",t
27912,Nyakabingo Ii,,parish,21690,39293,39294,1,4,21690,73,t,"",t
27911,Nabidongha Prison Ward,,parish,21690,39295,39296,1,4,21690,73,t,"",t
27910,Ntawo Ward,,parish,21690,39297,39298,1,4,21690,73,t,"",t
27909,Kamwokya Ii,,parish,21690,39299,39300,1,4,21690,73,t,"",t
27908,Civic Ward,,parish,21690,39301,39302,1,4,21690,73,t,"",t
27907,Western Ward,,parish,21690,39303,39304,1,4,21690,73,t,"",t
21690,Central Division,,sub_county,20436,39284,39305,1,3,20436,73,t,"",t
28141,Kibwona,,parish,21320,39309,39310,1,4,21320,73,t,"",t
21320,Karujubu,,sub_county,20436,39306,39311,1,3,20436,73,t,"",t
28265,Kiryanga,,parish,21319,39313,39314,1,4,21319,73,t,"",t
28264,Kikwanana Ward,,parish,21319,39315,39316,1,4,21319,73,t,"",t
21319,Nyangahya,,sub_county,20436,39312,39317,1,3,20436,73,t,"",t
28263,Ggulu Ward,,parish,21318,39319,39320,1,4,21318,73,t,"",t
28262,Ward Ii,,parish,21318,39321,39322,1,4,21318,73,t,"",t
28261,Kyeitembe,,parish,21318,39323,39324,1,4,21318,73,t,"",t
28260,Kololo Ii,,parish,21318,39325,39326,1,4,21318,73,t,"",t
28259,Nyakabingo Ii,,parish,21318,39327,39328,1,4,21318,73,t,"",t
28258,Nabidongha Prison Ward,,parish,21318,39329,39330,1,4,21318,73,t,"",t
28257,Ntawo Ward,,parish,21318,39331,39332,1,4,21318,73,t,"",t
28256,Kamwokya Ii,,parish,21318,39333,39334,1,4,21318,73,t,"",t
28255,Civic Ward,,parish,21318,39335,39336,1,4,21318,73,t,"",t
28254,Western Ward,,parish,21318,39337,39338,1,4,21318,73,t,"",t
21318,Central Division,,sub_county,20436,39318,39339,1,3,20436,73,t,"",t
21317,Kigulya,,sub_county,20436,39340,39343,1,3,20436,73,t,"",t
20436,Masindi Municipality,,county,1181,39283,39344,1,2,1181,73,t,"",t
27184,Ggulu Ward,,parish,21691,39347,39348,1,4,21691,73,t,"",t
27183,Ward Ii,,parish,21691,39349,39350,1,4,21691,73,t,"",t
27182,Kyeitembe,,parish,21691,39351,39352,1,4,21691,73,t,"",t
27181,Kololo Ii,,parish,21691,39353,39354,1,4,21691,73,t,"",t
27180,Nyakabingo Ii,,parish,21691,39355,39356,1,4,21691,73,t,"",t
27179,Nabidongha Prison Ward,,parish,21691,39357,39358,1,4,21691,73,t,"",t
27178,Ntawo Ward,,parish,21691,39359,39360,1,4,21691,73,t,"",t
27177,Kamwokya Ii,,parish,21691,39361,39362,1,4,21691,73,t,"",t
27176,Civic Ward,,parish,21691,39363,39364,1,4,21691,73,t,"",t
27175,Western Ward,,parish,21691,39365,39366,1,4,21691,73,t,"",t
21691,Central Division,,sub_county,20437,39346,39367,1,3,20437,73,t,"",t
28177,Kibwona,,parish,21333,39371,39372,1,4,21333,73,t,"",t
21333,Karujubu,,sub_county,20437,39368,39373,1,3,20437,73,t,"",t
28004,Kikwanana Ward,,parish,21332,39377,39378,1,4,21332,73,t,"",t
21332,Nyangahya,,sub_county,20437,39374,39379,1,3,20437,73,t,"",t
29368,Nyabiserere,,village,28110,39384,39385,1,5,28110,73,t,"",t
28110,Ward Ii,,parish,21331,39383,39386,1,4,21331,73,t,"",t
28109,Kyeitembe,,parish,21331,39387,39388,1,4,21331,73,t,"",t
28108,Kololo Ii,,parish,21331,39389,39390,1,4,21331,73,t,"",t
28106,Nabidongha Prison Ward,,parish,21331,39393,39394,1,4,21331,73,t,"",t
28105,Ntawo Ward,,parish,21331,39395,39396,1,4,21331,73,t,"",t
28102,Western Ward,,parish,21331,39401,39402,1,4,21331,73,t,"",t
21331,Central Division,,sub_county,20437,39380,39403,1,3,20437,73,t,"",t
21330,Kigulya,,sub_county,20437,39404,39407,1,3,20437,73,t,"",t
20437,Masindi Municipality,,county,1181,39345,39408,1,2,1181,73,t,"",t
1181,Masindi,74,district,1,38880,39409,1,1,,,t,MASINDI,t
28972,Bute B,,village,27798,39413,39414,1,4,27798,73,t,"",t
27798,Bute,,parish,14154,39412,39415,1,3,14154,73,t,"",t
27797,Lukone,,parish,14154,39416,39417,1,3,14154,73,t,"",t
14156,Lukone,,village,14154,39418,39419,1,3,14154,73,t,"",t
18375,Bute B,,village,14154,39420,39421,1,3,14154,73,t,"",t
18376,Lukone,,village,14154,39422,39423,1,3,14154,73,t,"",t
14154,Baitambogwe,,sub_county,1182,39411,39424,1,2,1182,73,t,"",t
27919,Bukabooli,,parish,14157,39426,39427,1,3,14157,73,t,"",t
27918,Mayirinya,,parish,14157,39428,39429,1,3,14157,73,t,"",t
27917,Bugoto,,parish,14157,39430,39431,1,3,14157,73,t,"",t
14159,Kalagala B,,village,14157,39432,39433,1,3,14157,73,t,"",t
14160,Mayirinya  B,,village,14157,39434,39435,1,3,14157,73,t,"",t
18377,Bugoto  A,,village,14157,39436,39437,1,3,14157,73,t,"",t
18378,Kalagala B,,village,14157,39438,39439,1,3,14157,73,t,"",t
18379,Mayirinya  B,,village,14157,39440,39441,1,3,14157,73,t,"",t
14157,Bukabooli,,sub_county,1182,39425,39442,1,2,1182,73,t,"",t
27783,Mbirabira,,parish,14161,39444,39445,1,3,14161,73,t,"",t
27782,Bukaleba,,parish,14161,39446,39447,1,3,14161,73,t,"",t
27781,Lwanika,,parish,14161,39448,39449,1,3,14161,73,t,"",t
14163,Ndhokero  A,,village,14161,39450,39451,1,3,14161,73,t,"",t
14164,Mbirabira,,village,14161,39452,39453,1,3,14161,73,t,"",t
18380,Namugongo,,village,14161,39454,39455,1,3,14161,73,t,"",t
18381,Ndhokero  A,,village,14161,39456,39457,1,3,14161,73,t,"",t
18382,Mbirabira,,village,14161,39458,39459,1,3,14161,73,t,"",t
14161,Bukatube,,sub_county,1182,39443,39460,1,2,1182,73,t,"",t
27501,Kaluuba,,parish,14165,39462,39463,1,3,14165,73,t,"",t
27500,Wambete,,parish,14165,39464,39465,1,3,14165,73,t,"",t
14167,Buseera C,,village,14165,39466,39467,1,3,14165,73,t,"",t
18383,Busakira A,,village,14165,39468,39469,1,3,14165,73,t,"",t
18384,Buseera C,,village,14165,39470,39471,1,3,14165,73,t,"",t
14165,Busakira,,sub_county,1182,39461,39472,1,2,1182,73,t,"",t
24495,Nangambo,,parish,14168,39474,39475,1,3,14168,73,t,"",t
18385,Ntinda,,village,14168,39476,39477,1,3,14168,73,t,"",t
14168,Buwaaya,,sub_county,1182,39473,39478,1,2,1182,73,t,"",t
27614,Magada,,parish,14170,39480,39481,1,3,14170,73,t,"",t
27613,Nkombe,,parish,14170,39482,39483,1,3,14170,73,t,"",t
14172,Nkombe  B,,village,14170,39484,39485,1,3,14170,73,t,"",t
18386,Namadudu,,village,14170,39486,39487,1,3,14170,73,t,"",t
18387,Nkombe  B,,village,14170,39488,39489,1,3,14170,73,t,"",t
14170,Imanyiro,,sub_county,1182,39479,39490,1,2,1182,73,t,"",t
27431,Kaaza,,parish,14173,39492,39493,1,3,14173,73,t,"",t
27430,Serinyabi,,parish,14173,39494,39495,1,3,14173,73,t,"",t
14175,Masamba,,village,14173,39496,39497,1,3,14173,73,t,"",t
18388,Kaaza  A,,village,14173,39498,39499,1,3,14173,73,t,"",t
18389,Masamba,,village,14173,39500,39501,1,3,14173,73,t,"",t
14173,Jaguzi,,sub_county,1182,39491,39502,1,2,1182,73,t,"",t
27543,Maleka,,parish,14176,39504,39505,1,3,14176,73,t,"",t
27542,Kigandalo,,parish,14176,39506,39507,1,3,14176,73,t,"",t
14178,Maleka  A,,village,14176,39508,39509,1,3,14176,73,t,"",t
18390,Kigandalo B,,village,14176,39510,39511,1,3,14176,73,t,"",t
18391,Maleka  A,,village,14176,39512,39513,1,3,14176,73,t,"",t
14176,Kigandalo,,sub_county,1182,39503,39514,1,2,1182,73,t,"",t
27780,Ndaiga,,parish,14179,39516,39517,1,3,14179,73,t,"",t
27779,Bukalenzi,,parish,14179,39518,39519,1,3,14179,73,t,"",t
14181,Nakirumira  B,,village,14179,39520,39521,1,3,14179,73,t,"",t
18392,Bukuku,,village,14179,39522,39523,1,3,14179,73,t,"",t
18393,Nakirumira  B,,village,14179,39524,39525,1,3,14179,73,t,"",t
14179,Kityerera,,sub_county,1182,39515,39526,1,2,1182,73,t,"",t
27678,Katovu,,parish,14182,39528,39529,1,3,14182,73,t,"",t
27677,Kalagala,,parish,14182,39530,39531,1,3,14182,73,t,"",t
27676,Buluuta,,parish,14182,39532,39533,1,3,14182,73,t,"",t
27675,Namadhi,,parish,14182,39534,39535,1,3,14182,73,t,"",t
27674,Malongo,,parish,14182,39536,39537,1,3,14182,73,t,"",t
27673,Kigeye,,parish,14182,39538,39539,1,3,14182,73,t,"",t
27672,Bukatabira,,parish,14182,39540,39541,1,3,14182,73,t,"",t
27671,Bwondha,,parish,14182,39542,39543,1,3,14182,73,t,"",t
14184,Nakigo A,,village,14182,39544,39545,1,3,14182,73,t,"",t
14185,Bukagabo B Village,,village,14182,39546,39547,1,3,14182,73,t,"",t
14186,Bwondha A,,village,14182,39548,39549,1,3,14182,73,t,"",t
14187,Malongo B T/C,,village,14182,39550,39551,1,3,14182,73,t,"",t
14188,Namadhi C,,village,14182,39552,39553,1,3,14182,73,t,"",t
18394,Bwembe A Camp,,village,14182,39554,39555,1,3,14182,73,t,"",t
18395,Nakigo A,,village,14182,39556,39557,1,3,14182,73,t,"",t
18396,Bukagabo B Village,,village,14182,39558,39559,1,3,14182,73,t,"",t
18397,Bwondha A,,village,14182,39560,39561,1,3,14182,73,t,"",t
18398,Malongo B T/C,,village,14182,39562,39563,1,3,14182,73,t,"",t
18399,Namadhi C,,village,14182,39564,39565,1,3,14182,73,t,"",t
14182,Malongo,,sub_county,1182,39527,39566,1,2,1182,73,t,"",t
27544,Ikulwe Ward,,parish,14189,39568,39569,1,3,14189,73,t,"",t
18400,Igamba A,,village,14189,39570,39571,1,3,14189,73,t,"",t
14189,Mayuge Town Council,,sub_county,1182,39567,39572,1,2,1182,73,t,"",t
27741,Wamulongo,,parish,14191,39574,39575,1,3,14191,73,t,"",t
27740,Maina,,parish,14191,39576,39577,1,3,14191,73,t,"",t
14193,Buswikira,,village,14191,39578,39579,1,3,14191,73,t,"",t
18401,Kyete,,village,14191,39580,39581,1,3,14191,73,t,"",t
18402,Buswikira,,village,14191,39582,39583,1,3,14191,73,t,"",t
14191,Mpungwe,,sub_county,1182,39573,39584,1,2,1182,73,t,"",t
27405,Magamaga Town Board,,parish,14194,39586,39587,1,3,14194,73,t,"",t
27404,Musoli,,parish,14194,39588,39589,1,3,14194,73,t,"",t
14196,Ntinkalu,,village,14194,39590,39591,1,3,14194,73,t,"",t
18403,Bukoli  A,,village,14194,39592,39593,1,3,14194,73,t,"",t
18404,Ntinkalu,,village,14194,39594,39595,1,3,14194,73,t,"",t
14194,Wairasa,,sub_county,1182,39585,39596,1,2,1182,73,t,"",t
27510,Ikulwe Ward,,parish,21692,39599,39600,1,4,21692,73,t,"",t
21692,Mayuge Town Council,,sub_county,20419,39598,39601,1,3,20419,73,t,"",t
28001,Maleka,,parish,21291,39603,39604,1,4,21291,73,t,"",t
28000,Kigandalo,,parish,21291,39605,39606,1,4,21291,73,t,"",t
21291,Kigandalo,,sub_county,20419,39602,39607,1,3,20419,73,t,"",t
28348,Mbirabira,,parish,21290,39609,39610,1,4,21290,73,t,"",t
28347,Bukaleba,,parish,21290,39611,39612,1,4,21290,73,t,"",t
28346,Lwanika,,parish,21290,39613,39614,1,4,21290,73,t,"",t
21290,Bukatube,,sub_county,20419,39608,39615,1,3,20419,73,t,"",t
28384,Magamaga Town Board,,parish,21289,39617,39618,1,4,21289,73,t,"",t
28383,Musoli,,parish,21289,39619,39620,1,4,21289,73,t,"",t
21289,Wairasa,,sub_county,20419,39616,39621,1,3,20419,73,t,"",t
28222,Magada,,parish,21288,39623,39624,1,4,21288,73,t,"",t
28221,Nkombe,,parish,21288,39625,39626,1,4,21288,73,t,"",t
21288,Imanyiro,,sub_county,20419,39622,39627,1,3,20419,73,t,"",t
28285,Kaaza,,parish,21287,39629,39630,1,4,21287,73,t,"",t
28284,Serinyabi,,parish,21287,39631,39632,1,4,21287,73,t,"",t
28137,Katovu,,parish,21286,39635,39636,1,4,21286,73,t,"",t
28136,Kalagala,,parish,21286,39637,39638,1,4,21286,73,t,"",t
28135,Buluuta,,parish,21286,39639,39640,1,4,21286,73,t,"",t
28134,Namadhi,,parish,21286,39641,39642,1,4,21286,73,t,"",t
28132,Kigeye,,parish,21286,39645,39646,1,4,21286,73,t,"",t
28131,Bukatabira,,parish,21286,39647,39648,1,4,21286,73,t,"",t
21286,Malongo,,sub_county,20419,39634,39651,1,3,20419,73,t,"",t
27959,Ndaiga,,parish,21285,39653,39654,1,4,21285,73,t,"",t
27958,Bukalenzi,,parish,21285,39655,39656,1,4,21285,73,t,"",t
21285,Kityerera,,sub_county,20419,39652,39657,1,3,20419,73,t,"",t
28307,Wamulongo,,parish,21284,39659,39660,1,4,21284,73,t,"",t
28306,Maina,,parish,21284,39661,39662,1,4,21284,73,t,"",t
21284,Mpungwe,,sub_county,20419,39658,39663,1,3,20419,73,t,"",t
28019,Kaluuba,,parish,21283,39665,39666,1,4,21283,73,t,"",t
21283,Busakira,,sub_county,20419,39664,39669,1,3,20419,73,t,"",t
27957,Bute,,parish,21282,39671,39672,1,4,21282,73,t,"",t
27956,Lukone,,parish,21282,39673,39674,1,4,21282,73,t,"",t
21282,Baitambogwe,,sub_county,20419,39670,39675,1,3,20419,73,t,"",t
21281,Bukabooli,,sub_county,20419,39676,39683,1,3,20419,73,t,"",t
28140,Nangambo,,parish,21280,39685,39686,1,4,21280,73,t,"",t
21280,Buwaaya,,sub_county,20419,39684,39687,1,3,20419,73,t,"",t
28266,Ikulwe Ward,,parish,21279,39689,39690,1,4,21279,73,t,"",t
21279,Mayuge Town Council,,sub_county,20419,39688,39691,1,3,20419,73,t,"",t
20419,Bunya,,county,1182,39597,39692,1,2,1182,73,t,"",t
1182,Mayuge,75,district,1,39410,39693,1,1,,,t,MAYUGE,t
27190,Nauyo,,parish,21694,39697,39698,1,4,21694,73,t,"",t
27189,Namalogo,,parish,21694,39699,39700,1,4,21694,73,t,"",t
21694,Bungokho Mutoto,,sub_county,5524,39696,39701,1,3,5524,73,t,"",t
27800,Rock,,parish,21693,39703,39704,1,4,21693,73,t,"",t
21693,Nakaloke Town Council,,sub_county,5524,39702,39705,1,3,5524,73,t,"",t
27420,Bukobe,,parish,5525,39707,39708,1,4,5525,73,t,"",t
5526,Bubyangu,,parish,5525,39709,39710,1,4,,,t,BUBYANGU_PARISH,t
5527,Jewa,,parish,5525,39711,39712,1,4,,,t,JEWA_PARISH,t
5525,Bufumbo,,sub_county,5524,39706,39713,1,3,,,t,BUFUMBO_SUB_COUNTY,t
27547,Bumaena,,parish,5528,39715,39716,1,4,5528,73,t,"",t
5529,Bumutsopa,,parish,5528,39717,39718,1,4,,,t,BUMUTSOPA_PARISH,t
5530,Bunashimolo,,parish,5528,39719,39720,1,4,,,t,BUNASHIMOLO_PARISH,t
5531,Burukuru,,parish,5528,39721,39722,1,4,,,t,BURUKURU_PARISH,t
5528,Bukhiende,,sub_county,5524,39714,39723,1,3,,,t,BUKHIENDE_SUB_COUNTY,t
